Movie Title,Related Movie Title,Wikipedia URL,YouTube URL,Description
The Rules of the Game,A Day in the Country,https://en.wikipedia.org/wiki/Partie_de_campagne,https://www.youtube.com/watch?v=5Ah9bLW3Rh4,"The family of a Parisian shop-owner spends a day in the country. The daughter falls in love with a man at the inn, where they spend the day."
The Rules of the Game,Zero for Conduct,https://en.wikipedia.org/wiki/Zero_for_Conduct,https://www.youtube.com/watch?v=W8rILXvZ1mo,"Bruel, Caussat, and Colin are three students at a boarding school. There is a continual battle between the school's authority figures and the students. The teachers and monitors are always giving the three in particular ""zero for conduct"" and Sunday detention for their behavior. Conversely, most of the students believe the headmaster, teachers and monitors are a combination of authoritarian, inept, and/or corrupt. The one exception among the teachers is Huguet, newly arrived to the school; he has a penchant for imitating"
Jaws,Stand by Me,http://en.wikipedia.org/wiki/Stand_by_Me_(film),https://www.youtube.com/watch?v=jaiZ6ZQoO-Y,"It's the summer of 1959 in Castlerock, Oregon and four 12 year-old boys - Gordie, Chris, Teddy and Vern - are fast friends. After learning of the general location of the body of a local boy who has been missing for several days, they set off into the woods to see it. Along the way, they learn about themselves, the meaning of friendship and the need to stand up for what is right."
Jaws,Last Night in Soho,https://en.wikipedia.org/wiki/Last_Night_in_Soho,https://www.youtube.com/watch?v=AcVnFrxjPjI,"In acclaimed director Edgar Wright's psychological thriller, Eloise, an aspiring fashion designer, is mysteriously able to enter the 1960s where she encounters a dazzling wannabe singer, Sandie. But the glamour is not all it appears to be and the dreams of the past start to crack and splinter into something far darker."
Jaws,Midsommar,https://en.wikipedia.org/wiki/Midsommar_(film),https://www.youtube.com/watch?v=1Vnghdsjmd0,"Dani (Florence Pugh) and Christian (Jack Reynor) are a young American couple with a relationship on the brink of falling apart. But after a family tragedy keeps them together, Christian invites a grieving Dani to join him and his friends on a trip to a once-in-a-lifetime midsummer festival in a remote Swedish village. What begins as a carefree summer holiday in the North European land of eternal sunlight takes a sinister turn when the insular villagers invite their guests to partake in festivities that render the pastoral paradise increasingly unnerving and viscerally disturbing."
Jaws,Witness for the Prosecution,https://en.wikipedia.org/wiki/Witness_for_the_Prosecution_(1957_film),https://www.youtube.com/watch?v=GMlJfiA2u7Y,"Ailing barrister Sir Wilfrid Robarts is thrust back into the courtroom in what becomes one of the most unusual and eventful murder case of the lawyer's career when he finds himself defending Leonard Vole, a man being tried for the murder of a wealthy woman. With Robarts choosing to represent him, the two find themselves up against Leonard's cold-hearted wife, Christine - who, in a surprising turn of events, chooses to appear in court against her husband."
Jaws,The Sixth Sense,http://en.wikipedia.org/wiki/The_Sixth_Sense,https://www.youtube.com/watch?v=3-ZP95NF_Wk,Malcom Crowe (
Jaws,Chinatown,http://en.wikipedia.org/wiki/Chinatown_(1974_movie),https://www.youtube.com/watch?v=p39LFdGI-YA,"In 1937 Los Angeles, private investigator Jake 'J.J.' Gittes specializes in cheating-spouse cases. His current target is Hollis Mulwray, high-profile chief engineer for the Los Angeles Department of Water and Power, whose wife suspects him of infidelity. In following Mulwray, Gittes witnesses some usual business dealings, such as a public meeting for construction of a new dam to create additional water supply for Los Angeles, as fresh water is vital to the growing community during the chronic drought; Mulwray opposes the dam. Eventually Gittes sees Mulwray meeting with an unknown young woman who isn't his wife. Once news of the supposed tryst between Mulwray and this woman hits the media, additional information comes to light that makes Gittes believe that Mulwray is being framed for something and that he himself is being set up. In his investigation of the issue behind Mulwray's framing and his own setup, Gittes is assisted by Mulwray's wife Evelyn, but he thinks she isn't being forthright with him. The further he gets into the investigation, the more secrets he uncovers about the Mulwrays' professional and personal dealings, including Mulwray's former business-partnership with Evelyn's father, Noah Cross. The identity of the unknown woman may be the key to uncovering the whole story."
Jaws,Psycho,http://en.wikipedia.org/wiki/Psycho_(1960_film),https://www.youtube.com/watch?v=Wz719b9QUqY,"Phoenix office worker Marion Crane is fed up with the way life has treated her. She has to meet her lover Sam in lunch breaks, and they cannot get married because Sam has to give most of his money away in alimony. One Friday, Marion is trusted to bank forty thousand dollars by her employer. Seeing the opportunity to take the money and start a new life, Marion leaves town and heads towards Sam's California store. Tired after the long drive and caught in a storm, she gets off the main highway and pulls into the Bates Motel. The motel is managed by a quiet young man called Norman who seems to be dominated by his mother."
Jaws,There Will Be Blood,http://en.wikipedia.org/wiki/There_Will_Be_Blood,https://www.youtube.com/watch?v=FeSLPELpMeM,"The intersecting life stories of Daniel Plainview and Eli Sunday in early twentieth century California is presented. Miner turn oilman Daniel Plainview is a driven man who will do whatever it takes to achieve his goals. He works hard but he also takes advantage of those around him at their expense if need be. His business partner is his son H.W., who in reality he ""acquired"" when H.W.'s biological single father, who worked on one of Daniel's rigs, got killed in a workplace accident. Daniel is deeply protective of H.W. if only for what H.W. brings to the partnership. Eli Sunday is one in a pair of twins, whose family farm Daniel purchases for the major oil deposit located on it. Eli, the local preacher and a self-proclaimed faith healer, wants the money from the sale of the property to finance his own church. The lives of the two competitive men often clash as Daniel pumps oil off the property and tries to acquire all the surrounding land at bargain prices to be able to build a pipeline to the coast, and as Eli tries to build his own religious empire."
Jaws,Promising Young Woman,https://en.wikipedia.org/wiki/Promising_Young_Woman,https://www.youtube.com/watch?v=7i5kiFDunk8,"Pushing thirty, and defined by a hideous crime involving her bosom friend, Nina, emotionally scarred medical school dropout, Cassie, knows firsthand that some wounds never heal. Leading an uneventful existence, still living with her parents, waiting tables at a cheap coffee shop to earn a living, Cassie has found the perfect way to deal with the painful past. Dressed to kill, at night, Cassie frequents the local bars and nightclubs, pretending to be dead-drunk, utterly helpless and vulnerable. And, every week, lethally beautiful Cassie is on the prowl for all sorts of nocturnal predators and other wolves in sheep's clothing, who are unaware that, sometimes, the hunter can become the prey. Then, Ryan, a kindly and caring old classmate who is the bee's knees, enters the picture, and just like that, Cassie wants out. However, everybody knows that breaking bad habits is easier said than done. Could Ryan be the one?"
Jaws,The Shining,http://en.wikipedia.org/wiki/The_Shining_(movie),https://www.youtube.com/watch?v=S014oGZiSdI,"Haunted by a persistent writer's block, the aspiring author and recovering alcoholic, Jack Torrance, drags his wife, Wendy, and his gifted son, Danny, up snow-capped Colorado's secluded Overlook Hotel after taking up a job as an off-season caretaker. As the cavernous hotel shuts down for the season, the manager gives Jack a grand tour, and the facility's chef, the ageing Mr Hallorann, has a fascinating chat with Danny about a rare psychic gift called ""The Shining"", making sure to warn him about the hotel's abandoned rooms, and, in particular, the off-limits Room 237. However, instead of overcoming the dismal creative rut, little by little, Jack starts losing his mind, trapped in an unforgiving environment of seemingly endless snowstorms, and a gargantuan silent prison riddled with strange occurrences and eerie visions. Now, the incessant voices inside Jack's head demand sacrifice. Is Jack capable of murder?"
Jaws,Hunt for the Wilderpeople,https://en.wikipedia.org/wiki/Hunt_for_the_Wilderpeople,https://www.youtube.com/watch?v=dPaU4Gymt3E,"Reclusive country folk Bella and Hector become foster parents to Ricky, a problem child from the city. After some adjustment, things go reasonably well. However, Bella's death means that Hector must now look after Ricky himself, and they haven't been getting along. Moreover, her death causes Child Services to decide to send Ricky back to the orphanage. Ricky refuses to go back and runs away, ultimately sparking a national manhunt for him and Hector."
Jaws,Monty Python and the Holy Grail,http://en.wikipedia.org/wiki/Monty_Python_and_the_Holy_Grail,https://www.youtube.com/watch?v=urRkGvhXc8w,"History is turned on its comic head when, in tenth-century England, King Arthur travels the countryside to find knights who will join him at the Round Table in Camelot. Gathering up the men is a tale in itself but after a bit of a party at Camelot, many decide to leave only to be stopped by God, who sends them on a quest: to find the Holy Grail. After a series of individual adventures, the knights are reunited but must face a wizard named Tim the Enchanter, killer rabbits and lessons in the use of holy hand grenades. Their quest comes to an end however when the Police intervene - just what you would expect in a Monty Python movie."
Jaws,Nomadland,https://en.wikipedia.org/wiki/Nomadland_(film),https://www.youtube.com/watch?v=6sxCFZ8_d84,"Following the economic collapse of a company town in rural Nevada, Fern (Frances McDormand) packs her van and sets off on the road exploring a life outside of conventional society as a modern-day nomad. The third feature film from director Chloé Zhao, NOMADLAND features real nomads Linda May, Swankie and Bob Wells as Fern's mentors and comrades in her exploration through the vast landscape of the American West."
Jaws,Mr. Smith Goes to Washington,http://en.wikipedia.org/wiki/Mr._Smith_Goes_to_Washington,https://www.youtube.com/watch?v=mpJSB4Gbljc,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed on a lark by the spineless governor of his state. He is reunited with the state's senior senator--presidential hopeful and childhood hero, Senator Joseph Paine. In Washington, however, Smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, Jim Taylor. Taylor first tries to corrupt Smith and then later attempts to destroy Smith through a scandal."
Jaws,Jojo Rabbit,https://en.wikipedia.org/wiki/Jojo_Rabbit,https://www.youtube.com/watch?v=tL4McUzXfFI,A World War II satire that follows a lonely German boy named Jojo (
Jaws,Once Upon a Time... in Hollywood,https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood,https://www.youtube.com/watch?v=ELeMaP8EPAA,"Quentin Tarantino's Once Upon a Time... in Hollywood visits 1969 Los Angeles, where everything is changing, as TV star Rick Dalton (Leonardo DiCaprio) and his longtime stunt double Cliff Booth (Brad Pitt) make their way around an industry they hardly recognize anymore. The ninth film from the writer-director features a large ensemble cast and multiple storylines in a tribute to the final moments of Hollywood's golden age."
Jaws,The Birds,http://en.wikipedia.org/wiki/The_Birds_(film),https://www.youtube.com/watch?v=0fJh2gIBOto,"Melanie Daniels is the modern rich socialite, part of the jet-set who always gets what she wants. When lawyer Mitch Brenner sees her in a pet shop, he plays something of a practical joke on her, and she decides to return the favor. She drives about an hour north of San Francisco to Bodega Bay, where Mitch spends the weekends with his mother Lydia and younger sister Cathy. Soon after her arrival, however, the birds in the area begin to act strangely. A seagull attacks Melanie as she is crossing the bay in a small boat, and then, Lydia finds her neighbor dead, obviously the victim of a bird attack. Soon, birds in the hundreds and thousands are attacking anyone they find out of doors. There is no explanation as to why this might be happening, and as the birds continue their vicious attacks, survival becomes the priority."
Jaws,Don't Look Now,http://en.wikipedia.org/wiki/Don%27t_Look_Now,https://www.youtube.com/watch?v=BI9bYR0SoMs,"John and Laura Baxter are in Venice when they meet a pair of elderly sisters, one of whom claims to be psychic. She insists that she sees the spirit of the Baxters' daughter, who recently drowned. Laura is intrigued, but John resists the idea. He, however, seems to have his own psychic flashes, seeing their daughter walk the streets in her red cloak, as well as Laura and the sisters on a funeral gondola."
Jaws,Rebecca,http://en.wikipedia.org/wiki/Rebecca_(movie),https://www.youtube.com/watch?v=8YqFImp2xx8,"A shy lady's companion, staying in Monte Carlo with her stuffy employer, meets the wealthy Maxim de Winter (Sir Laurence Olivier). She and Max fall in love, marry, and return to Manderley, his large country estate in Cornwall. Max is still troubled by the death of his first wife, Rebecca, in a boating accident the year before. The second Mrs. de Winter (Joan Fontaine) clashes with the housekeeper, Mrs. Danvers (Dame Judith Anderson), and discovers that Rebecca still has a strange hold on everyone at Manderley."
Jaws,Apocalypse Now,http://en.wikipedia.org/wiki/Apocalypse_Now,https://www.youtube.com/watch?v=FTjG-Aux_yQ,"It is the height of the war in Vietnam, and U.S. Army Captain Willard is sent by Colonel Lucas and a General to carry out a mission that, officially, 'does not exist - nor will it ever exist'. The mission: To seek out a mysterious Green Beret Colonel, Walter Kurtz, whose army has crossed the border into Cambodia and is conducting hit-and-run missions against the Viet Cong and NVA. The army believes Kurtz has gone completely insane and Willard's job is to eliminate him. Willard, sent up the Nung River on a U.S. Navy patrol boat, discovers that his target is one of the most decorated officers in the U.S. Army. His crew meets up with surfer-type Lt-Colonel Kilgore, head of a U.S Army helicopter cavalry group which eliminates a Viet Cong outpost to provide an entry point into the Nung River. After some hair-raising encounters, in which some of his crew are killed, Willard, Lance and Chef reach Colonel Kurtz's outpost, beyond the Do Lung Bridge. Now, after becoming prisoners of Kurtz, will Willard & the others be able to fulfill their mission?"
Double Indemnity,Sunset Blvd.,http://en.wikipedia.org/wiki/Sunset_Boulevard_(film),https://www.youtube.com/watch?v=_dY0SVxnHjQ,"In Hollywood of the 50's, the obscure screenplay writer Joe Gillis is not able to sell his work to the studios, is full of debts and is thinking in returning to his hometown to work in an office. While trying to escape from his creditors, he has a flat tire and parks his car in a decadent mansion in Sunset Boulevard. He meets the owner and former silent-movie star Norma Desmond, who lives alone with her butler and driver Max Von Mayerling. Norma is demented and believes she will return to the cinema industry, and is protected and isolated from the world by Max, who was her director and husband in the past and still loves her. Norma proposes Joe to move to the mansion and help her in writing a screenplay for her comeback to the cinema, and the small-time writer becomes her lover and gigolo. When Joe falls in love for the young aspirant writer Betty Schaefer, Norma becomes jealous and completely insane and her madness leads to a tragic end."
Double Indemnity,Witness for the Prosecution,https://en.wikipedia.org/wiki/Witness_for_the_Prosecution_(1957_film),https://www.youtube.com/watch?v=GMlJfiA2u7Y,"Ailing barrister Sir Wilfrid Robarts is thrust back into the courtroom in what becomes one of the most unusual and eventful murder case of the lawyer's career when he finds himself defending Leonard Vole, a man being tried for the murder of a wealthy woman. With Robarts choosing to represent him, the two find themselves up against Leonard's cold-hearted wife, Christine - who, in a surprising turn of events, chooses to appear in court against her husband."
Double Indemnity,Touch of Evil,http://en.wikipedia.org/wiki/Touch_of_Evil,https://www.youtube.com/watch?v=V-Oqn2hMp1M,"Mexican Narcotics officer Ramon Miguel 'Mike' Vargas has to interrupt his honeymoon on the Mexican-US border when an American building contractor is killed after someone places a bomb in his car. He's killed on the US side of the border but it's clear that the bomb was planted on the Mexican side. As a result, Vargas delays his return to Mexico City where he has been mounting a case against the Grandi family crime and narcotics syndicate. Police Captain Hank Quinlan is in charge on the US side and he soon has a suspect, a Mexican named Manolo Sanchez. Vargas is soon onto Quinlan and his Sergeant, Pete Menzies, when he catches them planting evidence to convict Sanchez. With his new American wife, Susie, safely tucked away in a hotel on the US side of the border - or so he thinks - he starts to review Quinlan's earlier cases. While concentrating on the corrupt policeman however, the Grandis have their own plans for Vargas and they start with his wife Susie."
Double Indemnity,The Big Sleep,http://en.wikipedia.org/wiki/The_Big_Sleep_(1946_film),https://www.youtube.com/watch?v=n-K49CUaeto,"P.I. Philip Marlowe's hired by a wealthy general to find out and stop his daughter, Carmen from being blackmailed over gambling debts, Marlowe finds himself deep within a web of love triangles, blackmail, murder, gambling, and organised crime. With help from Vivian (another of the general's daughters), Marlowe hatches a plot to free the family from this web and trap the real culprit."
Double Indemnity,Strangers on a Train,http://en.wikipedia.org/wiki/Strangers_on_a_Train_(film),https://www.youtube.com/watch?v=J1iSS5r0OVE,"Bruno Antony thinks he has the perfect plot to rid himself of his hated father, and when he meets tennis player Guy Haines on a train he thinks he's found the partner he needs to pull it off. His plan is relatively simple: Two strangers each agree to kill someone the other person wants gone. For example, Guy could kill his father and he could get rid of Guy's wife Miriam, freeing him to marry Anne Morton, the beautiful daughter of a U.S. Senator. Guy dismisses it all out of hand, but Bruno goes ahead with his half of the ""bargain"" and disposes of Miriam. When Guy balks, Bruno makes it clear that he will plant evidence to implicate Guy in her murder if he doesn't get rid of his father. Guy had also made some unfortunate statements about Miriam after she had refused to divorce him. It all leads the police to believe Guy is responsible for the murder, forcing him to deal with Bruno's mad ravings."
Double Indemnity,The Killing,https://en.wikipedia.org/wiki/The_Killing_(film),https://www.youtube.com/watch?v=gAe1CJWH_B8,"After just being released from a five-year stint in prison, Johnny Clay has assembled a five-man team, including two insiders, to carry out what he estimates will be a $2 million heist at Lansdowne Racetrack, the take to be split five ways, minus expenses. Besides Johnny, none of the men truly are criminals in the typical sense. In addition to the other four team members, Johnny has hired two men outside of the team to carry out specific functions for a flat fee; the other four will not meet the two men for hire or know who they are, while the two men for hire will not be told of the bigger picture of the heist. None involved are to tell anyone, even their loved ones, about the job. Each of the five have a specific reason for wanting his share of the money: Johnny, in wanting to get married to his longtime girlfriend Fay, the two who have known each other since they were kids, realizes that to live comfortably, he has to shoot for the moon instead of carrying out the penny-ante stuff that put him behind bars; Marvin Unger, a bookkeeper who is bankrolling the plan, is doing it out of his friendship and loyalty to Johnny; Randy Kennan, a crooked police officer, is already late with his repayment to a loan shark; Mike O'Reilly, one of the track's bartenders, wants to be able to provide better overall care, most importantly medical, to his bedridden wife, Ruthie O'Reilly; and milquetoast George Peatty, one of the track's ticket clerks, is trying to buy back the love of his shrew of a wife of five years, Sherry Peatty, if he ever had her love at all. The elaborate plan requires meticulous timing by all seven men. Beyond any unforeseen problems causing the plan to fail, what the other four team members are unaware of is that weak-minded George told Sherry of the broad issue that he will be involved in a heist in an effort to hold on to her emotionally; she, in turn, told her boyfriend Val Cannon, with Sherry and Val having their own ideas of absconding with the entire take of the heist after the fact."
Double Indemnity,The Night of the Hunter,http://en.wikipedia.org/wiki/The_Night_of_the_Hunter_(film),https://www.youtube.com/watch?v=Y8dX6ZKJe2o,"It's the Great Depression. In the process of robbing a bank of $10,000, Ben Harper kills two people. Before he is captured, he is able to convince his adolescent son John and his daughter Pearl not to tell anyone, including their mother Willa, where he hid the money, namely in Pearl's favorite toy, a doll that she carries everywhere with her. Ben, who is captured, tried and convicted, is sentenced to death. But before he is executed, Ben is in the state penitentiary with a cell mate, a man by the name of Harry Powell, a self-professed man of the cloth, who is really a con man and murderer, swindling lonely women, primarily rich widows, of their money before he kills them. Harry does whatever he can, unsuccessfully, to find out the location of the $10,000 from Ben. After Ben's execution, Harry decides that Willa will be his next mark, figuring that someone in the family knows where the money is hidden. Despite vowing not to remarry, Willa ends up being easy prey for Harry's outward evangelicalism; she is a pious woman who feels she needs to atone for her sins which led to Ben doing what he did, especially as Harry presents himself as the preacher who worked at the prison and provided salvation to Ben before his death. Harry quickly figures out that John and Pearl know where the money is. Conversely, John doesn't trust Harry, John who first tries not to show to Harry that he indeed does know where the money is, and then second constantly reminds a more-trusting Pearl of their promise to their now-deceased father. With Willa devoted to her new husband, John and Pearl need some other adult assistance in evading Harry's veiled threats, an adult who not only can see the honesty and goodness in children but who can also see a true wolf in sheep's clothing like Harry."
Double Indemnity,Ace in the Hole,https://en.wikipedia.org/wiki/Ace_in_the_Hole_(1951_film),https://www.youtube.com/watch?v=x0Gsv5p5GdY,"Charles Tatum, a down-on-his-luck reporter, takes a job with a small New Mexico newspaper. The job is pretty boring until he finds a man trapped in an old Indian dwelling. He jumps at the chance to make a name for himself by taking over and prolonging the rescue effort, and feeding stories to major newspapers. He creates a national media sensation and milks it for all it is worth - until things go terribly wrong."
Double Indemnity,The Maltese Falcon,http://en.wikipedia.org/wiki/The_Maltese_Falcon_(1941_film),https://www.youtube.com/watch?v=3a9YU1SVbSE,"Spade and Archer is the name of a San Francisco detective agency. That's for Sam Spade and Miles Archer. The two men are partners, but Sam doesn't like Miles much. A knockout, who goes by the name of Miss Wonderly, walks into their office; and by that night everything's changed. Miles is dead. And so is a man named Floyd Thursby. It seems Miss Wonderly is surrounded by dangerous men. There's Joel Cairo, who uses gardenia-scented calling cards. There's Kasper Gutman, with his enormous girth and feigned civility. Her only hope of protection comes from Sam, who is suspected by the police of one or the other murder. More murders are yet to come, and it will all be because of these dangerous men -- and their lust for a statuette of a bird: the Maltese Falcon."
Double Indemnity,The Asphalt Jungle,http://en.wikipedia.org/wiki/The_Asphalt_Jungle,https://www.youtube.com/watch?v=IXrP6Uo4nUI,"When the intelligent criminal Erwin ""Doc"" Riedenschneider is released from prison, he seeks a fifty thousand-dollar investment from the bookmaker Cobby to recruit a small gang of specialists for a million-dollar heist of jewels from a jewelry. Doc is introduced to the lawyer Alonzo D. Emmerich who offers to finance the whole operation and buy the gems immediately after the burglary. Doc hires the safe cracker Louis Ciavelli, the driver Gus Minissi, and the gunman Dix Handley to the heist. His plan works perfectly but bad luck and betrayals compromise the steps after the heist and the gangsters need to flee from the police."
Double Indemnity,The Third Man,http://en.wikipedia.org/wiki/The_Third_Man,https://www.youtube.com/watch?v=r9yyDEDGlr0,"An out of work pulp fiction novelist, Holly Martins, arrives in a post war Vienna divided into sectors by the victorious allies, and where a shortage of supplies has led to a flourishing black market. He arrives at the invitation of an ex-school friend, Harry Lime, who has offered him a job, only to discover that Lime has recently died in a peculiar traffic accident. From talking to Lime's friends and associates Martins soon notices that some of the stories are inconsistent, and determines to discover what really happened to Harry Lime."
Double Indemnity,The Killers,https://en.wikipedia.org/wiki/The_Killers_(1946_film),https://www.youtube.com/watch?v=Cq_gxqCaFms,"Two professional killers invade a small town and kill a gas station attendant, ""the Swede,"" who's expecting them. Insurance investigator Reardon pursues the case against the orders of his boss, who considers it trivial. Weaving together threads of the Swede's life, Reardon uncovers a complex tale of treachery and crime, all linked with gorgeous, mysterious Kitty Collins."
Double Indemnity,White Heat,http://en.wikipedia.org/wiki/White_Heat,https://www.youtube.com/watch?v=3bMtOABixrQ,"Cody Jarrett is the sadistic leader of a ruthless gang of thieves. Afflicted by terrible headaches and fiercely devoted to his 'Ma,' Cody is a volatile, violent, and eccentric leader. Cody's top henchman wants to lead the gang and attempts to have an 'accident' happen to Cody, while he is running the gang from in jail. But Cody is saved by an undercover cop, who thereby befriends him and infiltrates the gang. Finally, the stage is set for Cody's ultimate betrayal and downfall, during a big heist at a chemical plant."
Double Indemnity,The Big Heat,https://en.wikipedia.org/wiki/The_Big_Heat,https://www.youtube.com/watch?v=dLLAspkOv3w,"Dave Bannion is an upright cop on the trail of a vicious gang he suspects holds power over the police force. Bannion is tipped off after a colleague's suicide and his fellow officers' suspicious silence lead him to believe that they are on the gangsters' payroll. When a bomb meant for him kills his wife instead, Bannion becomes a furious force of vengeance and justice, aided along the way by the gangster's spurned girlfriend Debby. As Bannion and Debby fall further and further into the Gangland's insidious and brutal trap, they must use any means necessary (including murder) to get to the truth."
Double Indemnity,Mildred Pierce,http://en.wikipedia.org/wiki/Mildred_Pierce_(film),https://www.youtube.com/watch?v=KoOr_OoHbv4,"When Mildred Pierce's out-of-work husband leaves her for another woman, Mildred decides to raise her two daughters on her own. Despite Mildred's financial successes in the restaurant business, her oldest daughter, Veda, resents her mother for degrading their social status. In the midst of a police investigation after the death of her second husband, Mildred must evaluate her own freedom and her complicated relationship with her daughter."
Double Indemnity,Key Largo,http://en.wikipedia.org/wiki/Key_Largo_(film),https://www.youtube.com/watch?v=U95Zk5nBQIM,"Frank McCloud travels to a run-down hotel on Key Largo to honor the memory of a friend who died bravely in his unit during WW II. His friend's widow, Nora Temple, and wheelchair bound father, James Temple manage the hotel and receive him warmly, but the three of them soon find themselves virtual prisoners when the hotel is taken over by a mob of gangsters led by Johnny Rocco who hole up there to await the passing of a hurricane. Mr. Temple strongly reviles Rocco but due to his infirmities can only confront him verbally. Having become disillusioned by the violence of war, Frank is reluctant to act, but Rocco's demeaning treatment of his alcoholic moll, Gaye Dawn, and his complicity in the deaths of the Osceola Brothers and a deputy sheriff start to motivate McCloud to overcome his Hamlet-like inaction."
Double Indemnity,The Lost Weekend,http://en.wikipedia.org/wiki/The_Lost_Weekend_(film),https://www.youtube.com/watch?v=j-tefK9hkuM,"Don Birnam, long-time alcoholic, has been ""on the wagon"" for ten days and seems to be over the worst; but his craving has just become more insidious. Evading a country weekend planned by his brother Wick and girlfriend Helen, he begins a four-day bender. In flashbacks we see past events, all gone wrong because of the bottle. But this bout looks like being his last...one way or the other."
Double Indemnity,"Murder, My Sweet","https://en.wikipedia.org/wiki/Murder,_My_Sweet",https://www.youtube.com/watch?v=PHRDGxSL2o4,"This adaptation of the Raymond Chandler novel 'Farewell, My Lovely', renamed for the U.S. market to prevent audiences mistaking it for a musical (for which Powell was already famous) has private eye Philip Marlowe ""hired"" (almost at the point of forcible servitude) by the menacing, thuggish Joe ""Moose"" Malloy, a crook just out of prison after a eight year stretch, who suffers from a serious case of tunnel vision, to wit, he is obsessed with finding his former girlfriend, Velma, whom he hasn't seen in years. The case is tougher than Marlowe expected as his initially promising inquiries lead to a complex web of deceit involving bribery, perjury and theft, and where no one's motivation is clear."
Double Indemnity,Chinatown,http://en.wikipedia.org/wiki/Chinatown_(1974_movie),https://www.youtube.com/watch?v=p39LFdGI-YA,"In 1937 Los Angeles, private investigator Jake 'J.J.' Gittes specializes in cheating-spouse cases. His current target is Hollis Mulwray, high-profile chief engineer for the Los Angeles Department of Water and Power, whose wife suspects him of infidelity. In following Mulwray, Gittes witnesses some usual business dealings, such as a public meeting for construction of a new dam to create additional water supply for Los Angeles, as fresh water is vital to the growing community during the chronic drought; Mulwray opposes the dam. Eventually Gittes sees Mulwray meeting with an unknown young woman who isn't his wife. Once news of the supposed tryst between Mulwray and this woman hits the media, additional information comes to light that makes Gittes believe that Mulwray is being framed for something and that he himself is being set up. In his investigation of the issue behind Mulwray's framing and his own setup, Gittes is assisted by Mulwray's wife Evelyn, but he thinks she isn't being forthright with him. The further he gets into the investigation, the more secrets he uncovers about the Mulwrays' professional and personal dealings, including Mulwray's former business-partnership with Evelyn's father, Noah Cross. The identity of the unknown woman may be the key to uncovering the whole story."
Double Indemnity,Notorious,https://en.wikipedia.org/wiki/Notorious_(1946_film),https://www.youtube.com/watch?v=H8f4UOtLf5Q,"Following the conviction of her German father for treason against the U.S., Alicia Huberman takes to drink and men. She is approached by a government agent (T.R. Devlin) who asks her to spy on a group of her father's Nazi friends operating out of Rio de Janeiro. A romance develops between Alicia and Devlin, but she starts to get too involved in her work."
The 400 Blows,The Lighthouse,https://en.wikipedia.org/wiki/The_Lighthouse_(2019_film),https://www.youtube.com/watch?v=Hyag7lR8CPA,"As the wavering cry of the foghorn fills the air, the taciturn former lumberjack, Ephraim Winslow, and the grizzled lighthouse keeper, Thomas Wake, set foot in a secluded and perpetually grey islet off the coast of late-19th-century New England. For the following four weeks of back-breaking work and unfavourable conditions, the tight-lipped men will have no one else for company except for each other, forced to endure irritating idiosyncrasies, bottled-up resentment, and burgeoning hatred. Then, amid bad omens, a furious and unending squall maroons the pale beacon's keepers in the already inhospitable volcanic rock, paving the way for a prolonged period of feral hunger; excruciating agony; manic isolation, and horrible booze-addled visions. Now, the eerie stranglehold of insanity tightens. Is there an escape from the wall-less prison of the mind?"
The 400 Blows,3 Women,http://en.wikipedia.org/wiki/3_Women,https://www.youtube.com/watch?v=9K8nRZBZvqc,"Pinky is an awkward adolescent who starts work at a spa in the California desert. She becomes overly attached to fellow spa attendant, Millie when she becomes Millie's room-mate. Millie is a lonely outcast who desperately tries to win attention with constant up-beat chatter. They hang out at a bar owned by a strange pregnant artist and her has-been cowboy husband. After two emotional crises, the three women steal and trade personalities until they settle into a new family unit that seems to give each woman what she was searching for."
The 400 Blows,Frownland,https://en.wikipedia.org/wiki/Frownland_(film),https://www.youtube.com/watch?v=ixiHxxvfdGQ,About a door-to-door coupon salesman who eats popcorn & eggs off the folded-out-door of his kitchen oven.
The 400 Blows,Midsommar,https://en.wikipedia.org/wiki/Midsommar_(film),https://www.youtube.com/watch?v=1Vnghdsjmd0,"Dani (Florence Pugh) and Christian (Jack Reynor) are a young American couple with a relationship on the brink of falling apart. But after a family tragedy keeps them together, Christian invites a grieving Dani to join him and his friends on a trip to a once-in-a-lifetime midsummer festival in a remote Swedish village. What begins as a carefree summer holiday in the North European land of eternal sunlight takes a sinister turn when the insular villagers invite their guests to partake in festivities that render the pastoral paradise increasingly unnerving and viscerally disturbing."
The 400 Blows,Daddy Longlegs,https://en.wikipedia.org/wiki/Daddy_Longlegs_(2009_film),https://www.youtube.com/watch?v=NpQbnh8o810,"After months of being alone, sad, busy, sidetracked, free, lofty, late and away from his kids, Lenny, 34 with graying frazzled hair, picks his kids up from school. Every year he spends a couple of weeks with his sons Sage, 9, and Frey, 7. Lenny juggles his kids and everything else all within a midtown studio apartment in New York City. He ultimately faces the choice of being their father or their friend all with the idea that these two weeks must last 6 months. In these two weeks, a trip upstate, visitors from strange lands, a mother, a girlfriend, ""magic"" blankets, and complete lawlessness seem to take over their lives. The film is a swan song to excuses and responsibilities; to fatherhood and self-created experiences, and to what it's like to be truly torn between being a child and being an adult."
